index;id;Gender;Customer Type;Age;Type of Travel;Class;Flight Distance;Inflight wifi service;Departure/Arrival time convenient;Ease of Online booking;Gate location;Food and drink;Online boarding;Seat comfort;Inflight entertainment;On-board service;Leg room service;Baggage handling;Checkin service;Inflight service;Cleanliness;Departure Delay in Minutes;Arrival Delay in Minutes;satisfaction
7170;12010;Female;Loyal Customer;43;Business travel;Business;3121;3;5;5;5;2;2;3;3;3;3;3;3;3;4;9;8.0;neutral or dissatisfied
7171;35708;Male;Loyal Customer;53;Personal Travel;Eco;2475;2;3;2;3;2;3;3;3;4;2;2;3;1;3;0;0.0;neutral or dissatisfied
7172;96426;Male;Loyal Customer;53;Business travel;Business;302;1;1;1;1;4;4;4;4;4;4;4;3;4;5;68;64.0;satisfied
7173;27269;Male;disloyal Customer;34;Business travel;Business;697;2;2;2;4;2;2;2;2;4;4;3;4;4;2;0;0.0;neutral or dissatisfied
7174;24035;Female;Loyal Customer;15;Personal Travel;Eco;427;2;0;2;4;2;2;3;2;3;3;4;4;5;2;1;0.0;neutral or dissatisfied
7175;106737;Male;disloyal Customer;39;Business travel;Business;829;4;5;5;4;1;5;1;1;4;3;4;3;5;1;0;0.0;neutral or dissatisfied
7176;60918;Female;Loyal Customer;13;Personal Travel;Business;888;2;2;2;3;4;2;4;4;1;4;3;3;3;4;7;1.0;neutral or dissatisfied
7177;80994;Male;disloyal Customer;18;Business travel;Eco;228;2;2;2;3;1;2;1;1;3;3;3;1;3;1;0;0.0;neutral or dissatisfied
7178;2309;Female;disloyal Customer;41;Business travel;Business;291;2;2;2;4;5;4;2;5;1;3;4;2;4;5;0;0.0;neutral or dissatisfied
7179;65080;Female;Loyal Customer;46;Personal Travel;Eco;247;4;4;4;3;4;4;4;5;5;4;5;4;5;4;0;0.0;satisfied
7180;84376;Female;Loyal Customer;27;Business travel;Business;606;2;2;2;2;2;2;2;2;3;4;4;3;3;2;0;66.0;neutral or dissatisfied
7181;78219;Male;Loyal Customer;14;Personal Travel;Eco;153;2;5;2;3;5;2;4;5;3;4;4;3;5;5;0;0.0;neutral or dissatisfied
7182;111287;Male;Loyal Customer;11;Personal Travel;Eco;479;2;4;1;3;4;1;1;4;3;3;3;5;1;4;0;5.0;neutral or dissatisfied
7183;125630;Male;disloyal Customer;35;Business travel;Business;899;3;4;4;3;3;4;3;3;3;4;4;5;4;3;17;21.0;neutral or dissatisfied
7184;26563;Female;Loyal Customer;42;Business travel;Business;3671;1;1;1;1;5;4;4;4;4;4;4;3;4;3;14;10.0;satisfied
7185;63782;Male;Loyal Customer;56;Business travel;Business;1721;2;1;1;1;4;3;4;2;2;2;2;4;2;3;41;45.0;neutral or dissatisfied
7186;95379;Female;Loyal Customer;18;Personal Travel;Eco;189;3;1;0;3;1;0;1;1;3;4;2;3;3;1;15;8.0;neutral or dissatisfied
7187;44172;Female;Loyal Customer;52;Business travel;Business;1831;5;3;5;5;1;5;2;4;4;4;4;4;4;5;0;6.0;satisfied
7188;87891;Female;Loyal Customer;50;Business travel;Business;2803;1;1;1;1;3;4;5;4;4;4;4;4;4;3;0;0.0;satisfied
7189;1086;Female;Loyal Customer;50;Personal Travel;Eco;247;2;5;2;5;2;4;4;3;3;2;3;4;3;5;11;17.0;neutral or dissatisfied
7190;65934;Female;Loyal Customer;41;Personal Travel;Eco;569;2;5;2;4;2;2;2;2;1;5;3;3;1;2;0;0.0;neutral or dissatisfied
7191;33934;Male;Loyal Customer;45;Business travel;Business;3576;4;4;4;4;1;5;1;5;5;5;5;3;5;1;0;17.0;satisfied
7192;123369;Female;Loyal Customer;42;Business travel;Business;2704;4;5;5;5;3;4;3;4;4;4;4;4;4;4;0;2.0;neutral or dissatisfied
7193;57114;Male;disloyal Customer;29;Business travel;Eco;1222;3;3;3;3;3;3;1;3;1;1;4;3;3;3;3;0.0;neutral or dissatisfied
7194;18330;Male;Loyal Customer;39;Business travel;Business;554;3;3;3;3;3;3;1;3;3;3;3;1;3;5;31;11.0;satisfied
7195;5314;Male;Loyal Customer;59;Business travel;Eco Plus;190;2;4;4;4;2;2;2;2;4;2;3;1;3;2;0;0.0;neutral or dissatisfied
7196;106315;Male;Loyal Customer;57;Personal Travel;Eco;998;3;3;3;5;3;3;3;3;5;5;1;1;1;3;25;7.0;neutral or dissatisfied
7197;126129;Male;Loyal Customer;38;Business travel;Business;1517;4;4;4;4;3;5;4;5;5;5;5;3;5;3;0;0.0;satisfied
7198;94269;Female;Loyal Customer;44;Business travel;Business;323;3;3;3;3;3;4;4;4;4;4;4;3;4;4;1;0.0;satisfied
7199;47918;Female;Loyal Customer;35;Personal Travel;Eco;329;3;3;2;1;3;2;3;3;3;5;4;1;4;3;59;39.0;neutral or dissatisfied
7200;37208;Male;disloyal Customer;25;Business travel;Eco;680;5;5;5;2;3;5;1;3;3;5;3;2;2;3;0;0.0;satisfied
7201;63861;Male;disloyal Customer;27;Business travel;Business;1192;2;2;2;4;3;2;3;3;4;5;5;3;4;3;0;0.0;neutral or dissatisfied
7202;123461;Male;Loyal Customer;44;Business travel;Business;2296;3;3;3;3;5;3;4;5;5;5;5;3;5;4;0;0.0;satisfied
7203;76207;Female;Loyal Customer;48;Business travel;Business;2422;1;1;1;1;4;5;5;5;5;5;5;5;5;3;25;42.0;satisfied
7204;24815;Male;disloyal Customer;40;Business travel;Eco;894;3;3;3;5;1;3;1;1;5;2;5;5;2;1;7;0.0;neutral or dissatisfied
7205;59027;Male;Loyal Customer;47;Business travel;Business;1846;5;5;5;5;5;4;4;5;5;5;5;3;5;3;0;1.0;satisfied
7206;105336;Female;Loyal Customer;48;Business travel;Business;3927;4;4;4;4;2;5;4;3;3;4;3;5;3;4;32;18.0;satisfied
7207;103310;Male;Loyal Customer;35;Business travel;Business;1371;1;1;1;1;4;5;4;3;3;4;3;3;3;5;13;23.0;satisfied
7208;107047;Female;disloyal Customer;24;Business travel;Business;395;3;3;3;3;5;3;5;5;3;5;4;2;4;5;52;48.0;neutral or dissatisfied
7209;24086;Female;Loyal Customer;52;Personal Travel;Eco;854;5;4;5;2;4;4;5;3;3;5;3;4;3;4;0;0.0;satisfied
7210;15055;Male;Loyal Customer;63;Business travel;Eco;116;4;4;4;4;4;4;4;4;3;2;4;1;4;4;12;0.0;neutral or dissatisfied
7211;6519;Male;Loyal Customer;11;Business travel;Business;2421;3;2;2;2;3;3;3;3;2;2;3;2;4;3;50;91.0;neutral or dissatisfied
7212;74095;Male;Loyal Customer;60;Business travel;Business;641;2;2;2;2;4;4;4;4;4;4;4;3;4;5;0;0.0;satisfied
7213;68475;Male;disloyal Customer;44;Business travel;Eco;1303;1;1;1;4;2;1;2;2;2;1;4;4;4;2;0;0.0;neutral or dissatisfied
7214;30922;Female;Loyal Customer;41;Personal Travel;Eco;896;1;2;1;4;3;1;4;3;4;5;4;4;4;3;4;8.0;neutral or dissatisfied
7215;37130;Male;Loyal Customer;47;Business travel;Business;1189;2;1;1;1;5;4;3;2;2;2;2;3;2;2;0;7.0;neutral or dissatisfied
7216;18238;Female;disloyal Customer;37;Business travel;Eco;228;3;4;3;3;5;3;5;5;3;4;3;4;4;5;0;0.0;neutral or dissatisfied
7217;111873;Female;Loyal Customer;59;Business travel;Business;2984;4;4;2;4;5;4;5;5;5;4;5;5;5;3;7;3.0;satisfied
7218;95281;Female;Loyal Customer;19;Personal Travel;Eco;496;3;5;3;5;1;3;1;1;1;4;2;2;1;1;0;0.0;neutral or dissatisfied
7219;126452;Male;Loyal Customer;47;Business travel;Business;1788;2;2;2;2;4;3;5;4;4;5;4;3;4;5;64;46.0;satisfied
7220;16895;Male;Loyal Customer;37;Personal Travel;Eco;746;5;2;5;4;3;5;3;3;2;5;4;1;3;3;0;0.0;satisfied
7221;1500;Male;Loyal Customer;59;Personal Travel;Eco;737;1;2;1;4;3;1;3;3;4;1;3;3;3;3;0;0.0;neutral or dissatisfied
7222;74464;Female;Loyal Customer;37;Business travel;Business;1171;3;1;1;1;1;2;3;3;3;3;3;2;3;4;20;14.0;neutral or dissatisfied
7223;87756;Female;Loyal Customer;61;Business travel;Business;2897;4;4;4;4;2;4;4;4;4;4;5;4;4;5;0;0.0;satisfied
7224;183;Male;disloyal Customer;26;Business travel;Business;213;3;0;3;3;2;3;2;2;5;5;4;4;5;2;0;0.0;neutral or dissatisfied
7225;97948;Male;Loyal Customer;48;Business travel;Business;391;1;1;1;1;4;5;4;5;5;5;5;4;5;5;0;;satisfied
7226;15464;Female;Loyal Customer;73;Business travel;Business;399;2;2;2;2;2;2;4;5;5;5;5;3;5;4;0;0.0;satisfied
7227;75626;Male;Loyal Customer;70;Business travel;Eco Plus;337;3;5;4;5;3;3;3;3;3;3;2;1;3;3;0;0.0;neutral or dissatisfied
7228;45545;Male;Loyal Customer;69;Personal Travel;Eco;508;5;5;5;3;3;5;3;3;4;5;5;4;5;3;0;0.0;satisfied
7229;78733;Female;Loyal Customer;47;Business travel;Business;3014;1;1;1;1;5;4;4;5;5;5;5;3;5;3;0;0.0;satisfied
7230;110356;Male;Loyal Customer;47;Business travel;Eco;919;2;2;2;2;2;2;2;2;1;3;4;3;4;2;0;0.0;neutral or dissatisfied
7231;54229;Female;Loyal Customer;25;Business travel;Eco;1222;5;4;4;4;5;5;4;5;5;2;5;2;5;5;34;11.0;satisfied
7232;70101;Male;Loyal Customer;60;Business travel;Business;3591;5;5;5;5;2;4;4;5;5;5;5;5;5;4;97;108.0;satisfied
7233;38274;Female;Loyal Customer;68;Personal Travel;Eco;1111;2;5;2;2;2;5;5;5;5;2;5;4;5;5;37;29.0;neutral or dissatisfied
7234;2135;Female;Loyal Customer;48;Personal Travel;Eco;431;5;3;5;1;2;5;2;2;2;5;2;2;2;5;13;18.0;satisfied
7235;69343;Male;Loyal Customer;30;Business travel;Business;3462;4;2;4;4;4;4;4;4;5;4;4;5;4;4;0;0.0;satisfied
7236;45987;Male;Loyal Customer;60;Business travel;Eco;483;4;3;3;3;4;4;4;4;3;2;4;2;2;4;0;6.0;satisfied
7237;27518;Male;Loyal Customer;26;Personal Travel;Eco;671;2;1;2;4;2;2;2;2;1;3;4;4;4;2;22;18.0;neutral or dissatisfied
7238;65383;Female;Loyal Customer;25;Personal Travel;Eco;631;2;5;2;5;1;2;1;1;5;4;5;3;4;1;47;53.0;neutral or dissatisfied
7239;112389;Female;Loyal Customer;22;Business travel;Business;3287;4;4;4;4;4;4;4;4;5;3;5;5;5;4;39;50.0;satisfied
7240;88524;Male;Loyal Customer;52;Personal Travel;Eco;240;2;4;2;2;2;2;2;2;4;3;4;4;4;2;0;0.0;neutral or dissatisfied
7241;115930;Female;disloyal Customer;23;Business travel;Eco;337;1;1;1;1;4;1;4;4;3;3;2;2;2;4;0;0.0;neutral or dissatisfied
7242;92128;Male;Loyal Customer;68;Personal Travel;Eco;1454;1;4;1;4;3;1;3;3;3;3;4;3;4;3;23;4.0;neutral or dissatisfied
7243;96649;Male;Loyal Customer;60;Business travel;Business;3294;2;4;2;4;4;4;4;2;2;2;2;4;2;4;0;0.0;neutral or dissatisfied
7244;17490;Female;Loyal Customer;47;Business travel;Business;3709;3;3;3;3;4;5;2;5;5;5;5;4;5;2;0;0.0;satisfied
7245;117715;Male;Loyal Customer;16;Personal Travel;Eco;1009;5;5;5;4;4;5;4;4;3;2;4;5;4;4;26;15.0;satisfied
7246;44651;Female;Loyal Customer;53;Business travel;Business;67;3;3;3;3;2;5;1;5;5;5;5;1;5;1;0;0.0;satisfied
7247;9918;Female;Loyal Customer;54;Business travel;Eco;515;3;4;4;4;2;3;4;3;3;3;3;2;3;3;0;0.0;neutral or dissatisfied
7248;87686;Male;Loyal Customer;28;Personal Travel;Eco;606;4;4;4;3;4;4;4;4;5;4;4;3;5;4;35;29.0;satisfied
7249;12293;Male;disloyal Customer;49;Business travel;Eco;190;3;0;3;2;5;3;5;5;1;3;4;5;2;5;0;0.0;neutral or dissatisfied
7250;105858;Female;Loyal Customer;28;Business travel;Eco Plus;842;1;3;3;3;1;1;1;1;2;1;4;1;4;1;0;0.0;neutral or dissatisfied
7251;27530;Male;Loyal Customer;47;Personal Travel;Eco;978;4;5;4;3;3;4;3;3;4;4;4;4;4;3;0;0.0;neutral or dissatisfied
7252;100435;Female;Loyal Customer;69;Business travel;Eco Plus;1620;2;1;1;1;5;3;4;2;2;2;2;3;2;4;36;8.0;neutral or dissatisfied
7253;69698;Male;Loyal Customer;53;Business travel;Business;1372;4;4;4;4;5;5;4;5;5;4;5;4;5;4;0;4.0;satisfied
7254;9940;Male;disloyal Customer;25;Business travel;Eco;508;1;4;1;4;4;1;4;4;1;1;3;1;3;4;10;4.0;neutral or dissatisfied
7255;2677;Female;Loyal Customer;53;Personal Travel;Eco;622;2;4;2;3;5;4;4;4;4;2;4;4;4;3;17;13.0;neutral or dissatisfied
7256;64407;Male;Loyal Customer;43;Business travel;Eco Plus;1172;1;3;3;3;1;1;1;1;4;1;3;3;3;1;0;5.0;neutral or dissatisfied
7257;108380;Male;Loyal Customer;38;Personal Travel;Eco;1728;2;5;2;1;5;2;5;5;4;2;3;3;5;5;14;9.0;neutral or dissatisfied
7258;60717;Female;Loyal Customer;22;Business travel;Eco;1605;2;1;1;1;2;1;2;3;4;4;4;2;2;2;138;144.0;neutral or dissatisfied
7259;94771;Female;Loyal Customer;44;Business travel;Business;192;1;3;3;3;5;2;2;3;3;3;1;4;3;3;13;12.0;neutral or dissatisfied
7260;83492;Female;Loyal Customer;48;Business travel;Eco;946;4;5;5;5;2;1;2;4;4;4;4;3;4;1;0;23.0;neutral or dissatisfied
7261;115738;Male;Loyal Customer;80;Business travel;Business;3521;3;5;5;5;4;3;4;3;3;3;3;3;3;2;30;29.0;neutral or dissatisfied
7262;51459;Female;Loyal Customer;8;Personal Travel;Eco Plus;77;1;4;1;3;3;1;4;3;5;5;4;4;5;3;0;0.0;neutral or dissatisfied
7263;81432;Female;Loyal Customer;47;Personal Travel;Eco;393;3;4;3;4;4;4;4;3;3;3;3;4;3;4;0;0.0;neutral or dissatisfied
7264;15351;Female;Loyal Customer;66;Personal Travel;Business;164;3;4;3;3;3;5;4;5;5;3;5;5;5;3;0;0.0;neutral or dissatisfied
7265;51895;Male;Loyal Customer;43;Business travel;Business;2610;2;5;5;5;5;4;4;2;2;2;2;1;2;1;0;0.0;neutral or dissatisfied
7266;6102;Male;Loyal Customer;57;Business travel;Business;491;4;4;4;4;3;4;4;3;3;3;3;5;3;3;4;2.0;satisfied
7267;116705;Female;disloyal Customer;24;Business travel;Eco;337;3;0;3;2;1;3;1;1;1;3;1;5;3;1;58;65.0;neutral or dissatisfied
7268;91149;Male;Loyal Customer;28;Personal Travel;Eco;581;3;3;3;2;5;3;5;5;4;5;3;1;3;5;0;0.0;neutral or dissatisfied
7269;48945;Male;Loyal Customer;49;Business travel;Eco;326;5;2;2;2;5;5;5;5;1;2;1;3;5;5;0;0.0;satisfied
7270;124798;Female;Loyal Customer;56;Business travel;Business;2793;2;2;2;2;2;2;2;1;5;2;2;2;3;2;144;187.0;neutral or dissatisfied
7271;116582;Male;Loyal Customer;54;Business travel;Business;1855;4;4;4;4;2;4;4;4;4;4;4;4;4;4;1;0.0;satisfied
7272;77631;Female;Loyal Customer;40;Business travel;Business;2683;1;3;3;3;2;4;4;1;1;1;1;4;1;2;114;107.0;neutral or dissatisfied
7273;89603;Female;Loyal Customer;26;Business travel;Business;1977;1;1;1;1;4;4;4;4;3;2;4;4;5;4;60;47.0;satisfied
7274;109259;Female;Loyal Customer;48;Business travel;Eco Plus;612;3;4;4;4;2;3;3;3;3;3;3;2;3;3;0;0.0;neutral or dissatisfied
7275;21502;Female;Loyal Customer;52;Personal Travel;Eco;306;2;5;2;4;4;4;4;2;2;2;2;4;2;3;0;0.0;neutral or dissatisfied
7276;31517;Female;disloyal Customer;8;Business travel;Eco;776;1;1;1;4;1;4;4;2;4;4;4;4;1;4;154;180.0;neutral or dissatisfied
7277;30544;Male;Loyal Customer;28;Business travel;Eco;955;5;2;2;2;5;5;5;5;5;5;5;3;5;5;6;8.0;satisfied
7278;75791;Female;Loyal Customer;58;Personal Travel;Eco;868;2;3;2;3;4;3;4;5;5;2;1;3;5;3;0;0.0;neutral or dissatisfied
7279;108967;Male;Loyal Customer;30;Personal Travel;Eco;655;2;0;3;1;3;3;2;3;1;4;5;5;5;3;0;0.0;neutral or dissatisfied
7280;54037;Male;disloyal Customer;36;Business travel;Eco;1416;3;3;3;2;3;3;5;3;5;2;3;5;1;3;22;0.0;neutral or dissatisfied
7281;37616;Female;Loyal Customer;43;Personal Travel;Eco;1047;2;4;1;3;5;5;4;1;1;1;1;5;1;4;29;23.0;neutral or dissatisfied
7282;60966;Male;Loyal Customer;74;Business travel;Eco;488;2;3;3;3;2;2;2;2;4;5;3;3;4;2;0;7.0;neutral or dissatisfied
7283;56311;Male;Loyal Customer;63;Personal Travel;Business;200;4;4;4;2;5;5;2;5;5;4;1;5;5;3;35;34.0;neutral or dissatisfied
7284;67390;Male;disloyal Customer;26;Business travel;Business;592;2;1;1;2;3;1;3;3;5;4;5;4;4;3;112;125.0;neutral or dissatisfied
7285;102548;Male;Loyal Customer;62;Personal Travel;Eco;236;3;5;3;3;5;3;5;5;5;5;4;4;4;5;8;11.0;neutral or dissatisfied
7286;81209;Female;Loyal Customer;31;Business travel;Business;1426;2;2;2;2;5;5;5;5;3;4;5;5;5;5;5;4.0;satisfied
7287;107775;Male;Loyal Customer;62;Business travel;Eco Plus;405;2;2;2;2;2;2;2;2;3;1;4;3;3;2;1;2.0;neutral or dissatisfied
7288;40224;Male;Loyal Customer;51;Business travel;Business;3702;2;5;5;5;3;4;3;2;2;2;2;3;2;2;0;0.0;neutral or dissatisfied
7289;77974;Male;Loyal Customer;33;Business travel;Eco;214;1;4;4;4;1;1;1;1;4;5;3;4;3;1;76;76.0;neutral or dissatisfied
7290;81538;Female;Loyal Customer;38;Personal Travel;Eco;1124;3;5;3;3;3;3;3;3;5;3;5;4;4;3;0;0.0;neutral or dissatisfied
7291;34640;Female;Loyal Customer;28;Personal Travel;Eco;541;4;5;4;3;4;4;4;4;4;4;5;5;4;4;73;61.0;neutral or dissatisfied
7292;50795;Female;Loyal Customer;47;Personal Travel;Eco;110;3;2;3;4;5;4;3;5;5;3;5;4;5;1;0;0.0;neutral or dissatisfied
7293;33478;Female;Loyal Customer;34;Business travel;Business;2422;3;3;3;3;2;5;5;4;4;4;4;1;4;4;34;29.0;satisfied
7294;33437;Male;Loyal Customer;58;Business travel;Eco;2614;1;5;5;5;1;1;1;3;1;4;4;1;1;1;0;0.0;neutral or dissatisfied
7295;121510;Female;disloyal Customer;18;Business travel;Eco;1009;2;2;2;4;4;2;4;4;3;1;3;2;4;4;0;0.0;neutral or dissatisfied
7296;21506;Female;Loyal Customer;38;Personal Travel;Eco;331;3;5;3;3;5;3;5;5;5;3;2;5;1;5;67;59.0;neutral or dissatisfied
7297;128527;Male;Loyal Customer;57;Personal Travel;Eco;355;3;2;3;4;3;3;5;3;4;2;4;3;4;3;0;0.0;neutral or dissatisfied
7298;111074;Female;Loyal Customer;18;Personal Travel;Eco;197;1;5;1;5;1;1;1;1;5;2;5;2;2;1;15;34.0;neutral or dissatisfied
7299;89180;Male;Loyal Customer;18;Personal Travel;Eco;1947;3;5;3;1;3;3;3;3;4;3;4;5;5;3;88;83.0;neutral or dissatisfied
7300;113220;Male;disloyal Customer;27;Business travel;Business;236;2;2;2;1;4;2;3;4;4;4;4;3;4;4;7;6.0;neutral or dissatisfied
7301;17803;Male;Loyal Customer;45;Business travel;Eco;986;4;2;2;2;4;4;4;4;5;1;1;5;3;4;0;0.0;satisfied
7302;9713;Female;Loyal Customer;55;Personal Travel;Eco;277;2;0;2;3;5;5;4;4;4;2;4;3;4;3;0;0.0;neutral or dissatisfied
7303;26576;Female;Loyal Customer;50;Business travel;Eco;581;2;3;3;3;3;4;4;2;2;2;2;4;2;4;0;1.0;neutral or dissatisfied
7304;10982;Female;Loyal Customer;37;Business travel;Eco;429;2;4;4;4;2;2;2;2;2;4;4;1;3;2;0;0.0;neutral or dissatisfied
7305;112205;Female;Loyal Customer;34;Personal Travel;Eco;649;4;5;4;1;3;4;2;3;2;1;5;2;4;3;0;0.0;neutral or dissatisfied
7306;99478;Female;Loyal Customer;50;Business travel;Business;3833;2;2;2;2;5;5;4;4;4;4;4;3;4;4;0;0.0;satisfied
7307;57547;Female;Loyal Customer;44;Business travel;Business;1748;1;1;4;1;4;4;4;4;4;4;4;3;4;5;0;0.0;satisfied
7308;97000;Male;Loyal Customer;19;Personal Travel;Eco;359;3;4;3;3;5;3;2;5;2;3;4;4;2;5;7;2.0;neutral or dissatisfied
7309;129294;Female;Loyal Customer;70;Personal Travel;Eco;550;1;4;1;4;2;5;5;3;3;1;3;3;3;5;0;0.0;neutral or dissatisfied
7310;97666;Female;Loyal Customer;39;Business travel;Business;3563;1;4;4;4;4;4;4;1;1;1;1;2;1;3;40;41.0;neutral or dissatisfied
7311;27501;Male;disloyal Customer;38;Business travel;Eco;578;2;4;3;3;5;3;5;5;3;5;3;3;4;5;0;9.0;neutral or dissatisfied
7312;26140;Female;Loyal Customer;30;Business travel;Business;3013;1;1;1;1;5;5;5;5;1;3;3;1;2;5;13;3.0;satisfied
7313;122096;Female;Loyal Customer;27;Personal Travel;Eco;130;2;4;2;3;5;2;3;5;2;2;1;1;3;5;5;0.0;neutral or dissatisfied
7314;27017;Female;Loyal Customer;39;Personal Travel;Eco;867;2;4;2;1;3;2;3;3;3;3;5;3;5;3;40;51.0;neutral or dissatisfied
7315;110457;Male;Loyal Customer;57;Personal Travel;Eco;842;1;4;1;2;3;1;3;3;3;2;4;5;2;3;0;0.0;neutral or dissatisfied
7316;38027;Female;Loyal Customer;62;Business travel;Eco;1237;3;4;4;4;5;4;4;3;3;3;3;1;3;3;0;0.0;neutral or dissatisfied
7317;107928;Male;disloyal Customer;24;Business travel;Eco;611;1;0;0;2;1;0;1;1;3;3;4;3;4;1;1;0.0;neutral or dissatisfied
7318;18601;Female;Loyal Customer;38;Business travel;Business;2947;5;5;4;5;2;1;3;4;4;5;3;3;4;1;10;3.0;satisfied
7319;45268;Female;disloyal Customer;22;Business travel;Eco;188;3;3;3;4;4;3;1;4;4;4;4;3;3;4;0;0.0;neutral or dissatisfied
7320;64468;Male;Loyal Customer;40;Business travel;Business;190;2;2;2;2;3;4;5;4;4;4;5;3;4;5;0;0.0;satisfied
7321;57959;Female;Loyal Customer;54;Business travel;Business;1670;2;2;2;2;5;5;4;4;4;4;4;4;4;5;0;0.0;satisfied
7322;106772;Male;Loyal Customer;66;Personal Travel;Eco;837;2;5;2;3;3;2;3;3;5;3;4;4;5;3;0;0.0;neutral or dissatisfied
7323;72963;Female;Loyal Customer;55;Business travel;Business;1096;5;5;5;5;3;4;5;4;4;4;4;4;4;3;0;0.0;satisfied
7324;115342;Female;Loyal Customer;41;Business travel;Business;3623;5;5;3;5;4;4;4;4;4;4;4;3;4;3;17;0.0;satisfied
7325;47105;Male;Loyal Customer;31;Business travel;Eco Plus;639;2;5;5;5;2;2;2;2;4;4;4;3;3;2;2;0.0;neutral or dissatisfied
7326;57519;Male;Loyal Customer;31;Business travel;Business;3826;2;2;2;2;5;5;5;5;4;4;5;3;5;5;0;0.0;satisfied
7327;112198;Male;Loyal Customer;45;Business travel;Business;649;1;1;1;1;2;4;4;5;5;5;5;3;5;5;19;21.0;satisfied
7328;13816;Male;Loyal Customer;51;Business travel;Business;228;3;3;3;3;3;4;5;4;4;4;4;3;4;3;0;3.0;satisfied
7329;86452;Male;Loyal Customer;36;Business travel;Business;762;4;4;4;4;4;4;5;3;3;3;3;4;3;4;0;14.0;satisfied
7330;113262;Male;Loyal Customer;49;Business travel;Business;258;3;1;3;3;3;5;4;4;4;4;4;3;4;4;0;0.0;satisfied
7331;18626;Female;Loyal Customer;25;Personal Travel;Eco;285;3;4;3;4;2;3;2;2;4;3;3;1;4;2;0;0.0;neutral or dissatisfied
7332;25420;Male;disloyal Customer;22;Business travel;Eco Plus;590;4;2;4;1;5;4;5;5;1;5;2;1;2;5;0;0.0;neutral or dissatisfied
7333;117393;Male;disloyal Customer;62;Business travel;Business;544;2;2;2;2;1;2;1;1;4;5;4;5;4;1;0;0.0;neutral or dissatisfied
7334;12618;Female;Loyal Customer;70;Business travel;Business;402;1;1;1;1;2;2;1;4;4;4;4;3;4;4;0;0.0;satisfied
7335;26952;Male;Loyal Customer;30;Business travel;Eco Plus;2402;1;1;1;1;1;1;1;1;1;2;4;1;3;1;0;15.0;neutral or dissatisfied
7336;115171;Female;Loyal Customer;41;Business travel;Business;1991;5;5;3;5;3;4;4;3;3;3;3;3;3;5;0;0.0;satisfied
7337;52028;Male;Loyal Customer;20;Personal Travel;Eco;328;4;5;4;4;1;4;1;1;5;2;5;1;1;1;0;0.0;neutral or dissatisfied
7338;46207;Male;Loyal Customer;59;Business travel;Business;679;3;2;2;2;2;3;4;3;3;3;3;1;3;3;3;0.0;neutral or dissatisfied
7339;71273;Male;Loyal Customer;39;Personal Travel;Eco;733;2;3;2;1;3;2;2;3;5;5;4;4;1;3;0;0.0;neutral or dissatisfied
7340;31922;Female;Loyal Customer;53;Business travel;Business;1921;3;3;3;3;4;5;4;5;5;5;4;3;5;3;0;7.0;satisfied
7341;85931;Female;Loyal Customer;43;Business travel;Business;3179;5;5;5;5;2;5;5;4;4;4;4;3;4;4;0;0.0;satisfied
7342;1402;Female;Loyal Customer;47;Personal Travel;Eco Plus;482;4;1;2;2;2;2;2;2;2;2;1;1;2;2;0;0.0;neutral or dissatisfied
7343;22787;Female;Loyal Customer;39;Business travel;Business;2606;1;1;1;1;5;1;2;5;5;5;5;2;5;2;15;3.0;satisfied
7344;94624;Male;disloyal Customer;48;Business travel;Business;189;1;1;1;1;3;1;3;3;5;4;5;5;4;3;0;0.0;neutral or dissatisfied
7345;56715;Male;Loyal Customer;59;Personal Travel;Eco;997;2;4;2;1;4;2;2;4;3;5;4;3;4;4;1;0.0;neutral or dissatisfied
7346;103372;Female;Loyal Customer;60;Business travel;Business;3824;1;1;1;1;5;5;5;4;4;4;4;3;4;3;21;0.0;satisfied
7347;64059;Male;disloyal Customer;19;Business travel;Eco;919;2;2;2;3;5;2;5;5;5;3;4;3;5;5;0;0.0;neutral or dissatisfied
7348;42218;Female;disloyal Customer;36;Business travel;Eco;748;2;2;2;2;5;2;5;5;3;5;3;2;2;5;0;0.0;neutral or dissatisfied
7349;25798;Male;Loyal Customer;63;Personal Travel;Eco;762;2;4;2;4;1;2;2;1;2;2;4;2;3;1;0;0.0;neutral or dissatisfied
7350;4795;Female;Loyal Customer;67;Personal Travel;Eco;403;2;4;2;4;4;4;5;2;2;2;2;5;2;4;0;0.0;neutral or dissatisfied
7351;104240;Female;Loyal Customer;55;Business travel;Business;3740;2;2;2;2;4;4;5;4;4;4;4;4;4;4;0;0.0;satisfied
7352;36032;Female;Loyal Customer;23;Business travel;Eco;413;4;4;4;4;4;4;4;4;3;2;2;5;3;4;0;0.0;satisfied
7353;98929;Male;disloyal Customer;37;Business travel;Business;543;3;3;3;1;4;3;4;4;5;5;4;5;5;4;0;0.0;neutral or dissatisfied
7354;123740;Female;disloyal Customer;36;Business travel;Business;96;3;3;3;2;2;3;2;2;3;5;4;3;4;2;0;0.0;neutral or dissatisfied
7355;43308;Male;Loyal Customer;45;Business travel;Business;3908;5;5;2;5;5;4;1;4;4;4;4;2;4;2;0;0.0;satisfied
7356;87209;Female;Loyal Customer;16;Personal Travel;Eco;946;2;5;2;5;4;2;4;4;3;1;2;3;4;4;0;0.0;neutral or dissatisfied
